1	1	0	1.405	188.790	0	0.274	1.748	3.913	10.179	29.711	8.868
2	1	1	4.299	191.487	0	1.063	2.499	7.587	25.723	94.179	4.865
3	1	2	2.914	191.787	0	0.743	2.278	6.363	20.118	69.747	2.125
4	1	3	8.325	194.903	0	1.277	2.931	10.488	42.257	185.011	4.252
5	1	4	9.477	196.580	0	1.358	2.739	9.143	34.282	139.425	25.030
6	1	5	8.681	192.025	0	1.186	2.769	9.438	36.414	153.455	30.748
7	1	6	12.033	194.263	0	1.252	2.954	10.634	43.079	189.650	12.009
8	1	7	12.162	190.071	0	1.235	2.950	10.717	44.158	198.877	6.941
9	1	8	10.446	195.007	0	1.368	2.783	9.523	36.865	155.682	20.988
10	1	9	11.145	194.351	0	1.333	2.785	9.484	36.404	152.080	26.110
11	1	10	11.064	195.320	0	1.257	2.798	9.625	37.458	159.116	14.756
12	1	11	10.467	195.392	0	1.502	2.768	9.338	35.387	145.441	21.341
13	1	12	11.481	195.001	0	1.313	2.926	10.519	42.754	189.349	0.425
14	1	13	10.058	196.339	0	1.292	2.837	9.852	38.597	164.637	23.115
15	1	14	8.804	195.848	0	1.474	2.719	9.082	34.236	140.502	7.094
16	1	15	9.586	194.355	0	1.289	2.770	9.395	35.964	150.097	35.268
17	1	16	8.605	194.170	0	1.254	2.771	9.349	35.441	145.861	26.278
18	1	17	8.885	193.702	0	1.270	2.792	9.529	36.607	152.753	36.855
19	1	18	9.037	189.533	0	1.249	2.661	8.669	31.837	127.280	41.818
20	1	19	9.183	194.003	0	1.228	2.812	9.688	37.688	159.828	44.055
21	1	20	7.456	193.686	0	1.114	2.713	9.014	33.778	137.768	46.698
22	1	21	6.557	192.837	0	1.092	2.606	8.333	30.056	118.065	19.102
23	1	22	7.596	193.180	0	1.190	2.702	8.929	33.235	134.594	32.661
24	1	23	5.350	192.619	0	1.067	2.517	7.767	26.996	102.042	4.757
25	1	24	4.943	189.689	0	0.996	2.546	7.969	28.152	108.366	16.464
26	1	25	8.603	184.105	0	1.132	2.680	8.823	32.841	133.376	35.907
27	1	26	9.663	188.824	0	1.288	2.722	9.121	34.602	143.387	14.606
28	1	27	9.965	181.539	0	1.208	2.719	9.080	34.243	140.679	11.840
29	1	28	6.449	184.017	0	1.054	2.729	9.162	34.842	144.831	50.610
30	1	29	9.735	187.180	0	1.126	2.810	9.773	38.696	168.192	29.737
31	1	30	8.141	190.038	0	1.127	2.776	9.478	36.640	154.838	28.476
32	1	31	9.261	191.470	0	1.348	2.695	8.915	33.337	136.091	14.463
33	1	32	9.363	193.045	0	1.219	2.841	9.879	38.754	165.468	22.638
34	1	33	6.879	193.228	0	1.097	2.702	8.921	33.158	134.034	33.425
35	1	34	8.143	193.197	0	1.150	2.717	9.027	33.812	137.895	27.385
36	1	35	7.572	193.683	0	1.098	2.772	9.381	35.709	147.597	43.848
37	1	36	8.674	194.886	0	1.210	2.716	9.009	33.583	135.766	26.520
38	1	37	7.910	195.809	0	1.230	2.684	8.836	32.803	132.492	11.699
39	1	38	8.465	193.836	0	1.174	2.749	9.281	35.389	147.092	26.650
40	1	39	8.686	193.668	0	1.169	2.744	9.219	34.913	143.835	19.796
41	1	40	10.066	193.550	0	1.216	2.802	9.606	37.188	157.034	18.464
42	1	41	7.496	194.736	0	1.101	2.695	8.888	32.993	133.120	15.205
43	1	42	7.613	194.748	0	1.220	2.649	8.583	31.308	124.114	15.479
44	1	43	8.689	192.107	0	1.189	2.736	9.189	34.894	144.637	36.498
45	1	44	10.187	191.342	0	1.239	2.826	9.782	38.260	163.271	11.606
46	1	45	11.406	192.485	0	1.316	2.779	9.403	35.698	146.904	40.254
47	1	46	10.846	194.009	0	1.165	2.804	9.628	37.362	158.302	43.169
48	1	47	11.166	192.574	0	1.262	2.852	9.978	39.478	170.580	16.152
49	1	48	11.172	192.552	0	1.148	2.758	9.282	35.170	144.982	34.081
50	1	49	11.395	191.492	0	1.120	2.685	8.833	32.815	133.028	8.852
51	1	50	12.164	191.299	0	1.192	2.765	9.334	35.513	147.174	25.796
52	1	51	9.524	191.676	0	1.144	2.731	9.141	34.481	141.406	48.607
53	1	52	9.756	192.678	0	1.242	2.689	8.848	32.776	131.875	14.345
54	1	53	9.306	192.255	0	1.143	2.658	8.630	31.500	124.861	21.621
55	1	54	9.483	194.005	0	1.174	2.792	9.548	36.797	154.149	34.413
56	1	55	10.594	191.751	0	1.180	2.662	8.695	32.024	128.360	23.475
57	1	56	9.026	191.666	0	1.026	2.727	9.138	34.658	143.665	55.193
58	1	57	10.401	192.889	0	1.138	2.721	9.055	33.920	138.075	26.405
59	1	58	10.778	191.811	0	1.178	2.647	8.602	31.532	125.839	25.451
60	1	59	11.971	190.014	0	1.221	2.869	10.153	40.725	178.254	10.693
61	1	60	13.077	192.578	0	1.292	2.907	10.295	40.987	177.015	4.753
62	1	61	13.352	187.908	0	1.418	2.797	9.568	36.882	154.669	22.940
63	1	62	10.835	188.610	0	1.231	2.757	9.298	35.330	145.954	65.356
64	1	63	11.288	189.425	0	1.121	2.696	8.942	33.543	137.366	37.105
65	1	64	9.254	189.184	0	1.036	2.689	8.859	32.939	133.521	46.317
66	1	65	8.730	187.329	0	0.822	2.693	8.898	33.216	135.283	57.850
67	1	66	9.596	187.115	0	0.878	2.682	8.854	33.075	134.870	46.507
68	1	67	9.610	188.433	0	0.865	2.686	8.916	33.651	139.431	46.445
69	1	68	7.792	187.835	0	0.777	2.701	9.076	34.905	148.169	76.482
70	1	69	8.948	187.687	0	0.820	2.665	8.816	33.270	138.271	47.412
71	1	70	8.606	186.940	0	0.797	2.597	8.394	31.040	126.756	31.920
72	1	71	8.637	188.132	0	0.846	2.725	9.104	34.386	141.944	37.958
73	1	72	8.573	188.025	0	0.854	2.634	8.640	32.441	134.498	54.582
74	1	73	8.904	187.890	0	0.827	2.737	9.343	36.530	157.600	50.737
75	1	74	8.808	187.996	0	0.810	2.622	8.502	31.360	127.001	61.016
76	1	75	10.004	188.251	0	0.940	2.711	9.045	34.118	140.378	50.527
77	1	76	7.659	185.117	0	0.726	2.651	8.640	31.884	128.773	93.367
78	1	77	7.982	187.404	0	0.756	2.667	8.839	33.538	140.696	81.140
79	1	78	8.413	186.053	0	0.772	2.739	9.403	37.037	160.956	59.460
80	1	79	10.033	186.603	0	0.844	2.798	9.741	38.719	169.205	53.820
81	1	80	12.735	186.655	0	0.987	2.648	8.604	31.538	125.881	32.047
82	1	81	10.603	187.055	0	0.876	2.738	9.287	35.881	152.304	79.007
83	1	82	8.731	188.235	0	0.783	2.627	8.576	32.060	132.810	73.399
84	1	83	8.420	187.477	0	0.743	2.585	8.211	29.467	115.336	41.641
85	1	84	8.355	187.001	0	0.727	2.656	8.709	32.393	131.877	60.289
86	1	85	9.723	186.135	0	0.736	2.678	8.849	33.189	136.329	78.954
87	1	86	8.460	183.659	0	0.697	2.643	8.614	31.764	127.820	91.163
88	1	87	8.879	183.570	0	0.714	2.659	8.776	32.998	136.233	70.984
89	1	88	9.829	185.377	0	0.725	2.619	8.485	31.247	126.218	67.468
90	1	89	11.979	181.647	0	0.906	2.775	9.500	36.847	156.109	46.688
91	1	90	10.006	180.675	0	0.759	2.633	8.564	31.685	128.866	41.149
92	1	91	11.319	179.971	0	1.103	2.691	8.937	33.693	139.209	46.255
93	1	92	8.994	183.178	0	0.795	2.671	8.806	32.993	135.706	54.727
94	1	93	8.347	186.945	0	0.684	2.747	9.400	36.846	159.503	85.850
95	1	94	8.903	186.866	0	0.666	2.849	10.145	41.439	186.621	28.193
96	1	95	9.930	185.644	0	0.728	2.775	9.577	37.731	163.449	35.537
97	1	96	10.563	185.317	0	0.773	2.693	8.955	33.853	140.549	83.681
98	1	97	8.561	183.957	0	0.668	2.667	8.838	33.363	138.193	69.179
99	1	98	11.387	185.663	0	0.869	2.669	8.801	32.911	134.584	55.898
100	1	99	8.848	187.022	0	0.824	2.617	8.482	31.230	125.961	40.771
101	1	100	7.943	190.959	0	0.926	2.702	9.005	34.056	140.891	23.832
102	1	101	7.606	195.969	0	1.052	2.634	8.489	30.762	120.965	10.535
103	1	102	5.103	196.120	0	0.950	2.595	8.208	29.130	112.061	11.331
104	1	103	6.314	196.248	0	0.961	2.589	8.183	29.065	112.138	14.715
105	1	104	5.111	199.064	0	1.041	2.637	8.523	31.049	123.104	15.712
106	1	105	8.377	197.346	0	1.149	2.794	9.514	36.409	151.224	15.770
107	1	106	11.489	196.018	0	1.286	2.817	9.742	38.054	161.931	14.792
