   5.2359878e-01	   7.8810087e-01	   1.3403044e+00	   1.2905925e+00	   1.7799404e+00	   1.4258822e+00	   6.5860654e-02	   1.7273905e-01	   1.3215655e-01	   1.4399515e-01	   1.2644747e-01	   8.2073889e-01	   9.4501021e-01	   1.3332720e+00	   9.7531231e-01	   1.6355606e+00	   6.1889462e-02	   8.1872046e-02	   8.6247179e-02	   1.0036676e-01	   1.5650879e-01	
   4.1887902e-01	             NaN	   9.6411904e-02	   1.7494109e+00	             NaN	   1.7756882e+00	   9.3726672e-01	   1.7587247e-02	   1.6746900e-01	   6.0709490e-01	   1.5979938e-01	             NaN	   1.0468695e+00	             NaN	   1.2696541e+00	   1.3349550e+00	   2.4130741e-01	   1.9921291e-01	   2.5575691e-01	   1.6465014e-01	   2.2374465e-01	
   2.9919930e-01	   5.9738523e-01	   1.0932733e+00	   1.0243101e+00	   1.3717458e+00	   1.2361373e+00	   4.8101536e-02	   1.1427617e-01	   1.0318184e-01	   1.3271104e-01	   1.3126480e-01	   6.3468752e-01	   7.3029623e-01	   1.0330086e+00	   8.0177726e-01	   1.2785885e+00	   5.1305908e-02	   6.5548170e-02	   7.9268721e-02	   6.4449451e-02	   9.0464545e-02	
   1.9039955e-01	   4.7202563e-01	   8.4202065e-01	   8.2634907e-01	   1.1430988e+00	   1.0225135e+00	   3.7685899e-02	   9.5360552e-02	   8.0740381e-02	   1.1406245e-01	   1.1690961e-01	   5.1746391e-01	   5.9517823e-01	   8.5075282e-01	   6.6836889e-01	   1.0484329e+00	   4.2767669e-02	   7.6814936e-02	   6.8922295e-02	   8.7553598e-02	   8.4175226e-02	
   1.4959965e-01	   4.1725648e-01	   7.1894517e-01	   7.4231113e-01	   1.0183158e+00	   9.2696017e-01	   3.3051322e-02	   9.3579116e-02	   6.9114867e-02	   1.1762425e-01	   9.7052442e-02	   4.6881905e-01	   5.4265281e-01	   7.7242718e-01	   6.3848682e-01	   9.5776180e-01	   3.8850553e-02	   7.2021667e-02	   6.4143164e-02	   7.6713495e-02	   7.8382612e-02	
   1.2566371e+00	   1.1438946e+00	   2.0820086e+00	             NaN	   2.3807886e+00	   2.6448144e+00	   1.3371950e-01	   1.3439849e-01	   8.1314441e-01	   4.6217249e-01	   3.5856753e-01	   1.1925335e+00	   1.3295274e+00	   1.3595754e+00	             NaN	             NaN	   1.0158357e-01	   1.7753407e-01	   2.1265162e-01	   1.8349955e-01	   2.0995628e-01	
   8.9759790e-01	   9.4030998e-01	   1.3231559e+00	   1.5527296e+00	             NaN	   1.3910161e+00	   1.1843404e-01	   8.4582255e-02	   2.2551965e-01	   4.0334754e-01	   1.1301970e-01	   1.0014781e+00	   9.0777611e-01	   1.3456395e+00	             NaN	   1.2345644e+00	   9.5017606e-02	   1.3474879e-01	   1.2416853e-01	   1.7547289e-01	   1.8626404e-01	
