300	0.0101844	
302	0.0103366	
304	0.0102057	
306	0.0103285	
308	0.010363	
310	0.0104817	
312	0.0176507	
314	0.0105649	
316	0.0105628	
318	0.0107312	
320	0.0105923	
322	0.0108063	
324	0.0108347	
326	0.010989	
328	0.0110092	
330	0.0110579	
332	0.0113025	
334	0.127164	
336	0.0111675	
338	0.0113654	
340	0.0114465	
342	0.0115764	
344	0.0116596	
346	0.0118341	
348	0.0120248	
350	0.0121638	
352	0.0129552	
354	0.0136624	
356	0.0180931	
358	0.0147125	
360	0.0154298	
362	0.0183264	
364	0.0315647	
366	2.10956	
368	0.020594	
370	0.0221402	
372	0.0152989	
374	0.0163987	
376	0.0139191	
378	0.0141433	
380	0.0156794	
382	0.0156733	
384	0.0146212	
386	0.0149915	
388	0.0154196	
390	0.0270397	
392	0.0159077	
394	0.0165874	
396	0.0327305	
398	0.0887385	
400	0.0245692	
402	0.0321775	
404	0.426119	
406	0.0486959	
408	0.0412205	
410	0.0259865	
412	0.0265679	
414	0.0201395	
416	0.0219617	
418	0.0194506	
420	0.0198929	
422	0.0196149	
424	0.0202582	
426	0.0261519	
428	0.0339327	
430	0.0284925	
432	0.0377516	
434	0.150874	
436	0.425548	
438	0.0530576	
440	0.0402465	
442	0.0285737	
444	0.0599883	
446	0.0206732	
448	0.0192081	
450	0.0181813	
452	0.0177867	
454	0.0171404	
456	0.0163033	
458	0.0160842	
460	0.0155759	
462	0.0151558	
464	0.0152837	
466	0.0149012	
468	0.0148149	
470	0.014538	
472	0.0147348	
474	0.0143452	
476	0.01412	
478	0.0147602	
480	0.0143371	
482	0.0147642	
484	0.0143858	
486	0.0144385	
488	0.0146435	
490	0.0143635	
492	0.0148515	
494	0.0145928	
496	0.0215122	
498	0.0165915	
500	0.0145938	
502	0.0146394	
504	0.0153669	
506	0.0144365	
508	0.014681	
510	0.0163723	
512	0.0205271	
514	0.0156581	
516	0.0152228	
518	0.0155089	
520	0.0156114	
522	0.0163561	
524	0.0171465	
526	0.0172134	
528	0.0184401	
530	0.0194303	
532	0.0199213	
534	0.0204205	
536	0.0233527	
538	0.0563419	
540	0.0303705	
542	0.0386029	
544	0.0603951	
546	2.84484	
548	0.0706181	
550	0.0468342	
552	0.0338942	
554	0.0721572	
556	0.0250835	
558	0.0234257	
560	0.022471	
562	0.0213823	
564	0.0205433	
566	0.0201983	
568	0.0211145	
570	0.0216076	
572	0.0215366	
574	0.0228342	
576	0.0402688	
578	0.0463857	
580	0.0400903	
582	0.0239868	
584	0.0211409	
586	0.0253595	
588	0.0181235	
590	0.0171363	
592	0.0168177	
594	0.0160943	
596	0.0157879	
598	0.0156084	
600	0.0151944	
602	0.0149255	
604	0.0151599	
606	0.0146719	
608	0.0146699	
610	0.0146932	
612	0.0179307	
614	0.014331	
616	0.0140763	
618	0.0140327	
620	0.0140976	
622	0.0138825	
624	0.0138065	
626	0.0424918	
628	0.0135021	
630	0.0135508	
632	0.0134737	
634	0.0134473	
636	0.013356	
638	0.0134128	
640	0.013147	
642	0.013289	
644	0.0130587	
646	0.0127685	
648	0.0129329	
650	0.0128172	
652	0.0128801	
654	0.0128822	
656	0.0127381	
658	0.0127756	
660	0.0128304	
662	0.012803	
664	0.0126732	
666	0.0128497	
668	0.0395454	
670	0.0128781	
672	0.0129978	
674	0.0129329	
676	0.0128913	
678	0.0133296	
680	0.0128619	
682	0.0128629	
684	0.0128193	
686	0.0129877	
688	0.0130283	
690	0.0132231	
692	0.0129613	
694	0.0129593	
696	0.0136056	
698	0.0131784	
700	0.0132576	
702	0.0133093	
704	0.0134351	
706	0.0132322	
708	0.0294939	
710	0.0135467	
712	0.014676	
714	0.0138896	
716	0.014262	
718	0.015304	
720	0.0145968	
722	0.0182838	
724	0.0169151	
726	0.0189808	
728	0.0237413	
730	2.84484	
732	0.0424776	
734	0.0284063	
736	0.0208132	
738	0.0195825	
740	0.0174468	
742	0.0150026	
744	0.0144426	
746	0.0139718	
748	0.013425	
750	0.0133702	
752	0.0131247	
754	0.0129583	
756	0.0122886	
758	0.0180951	
760	0.0136573	
762	0.0123505	
764	0.0147145	
766	0.0121872	
768	0.012108	
770	0.0119559	
772	0.0139536	
774	0.0120188	
776	0.0117671	
778	0.0119254	
780	0.0122815	
782	0.0131581	
784	0.0120573	
786	0.0120147	
788	0.0121273	
790	0.012521	
792	0.0125575	
794	0.0130222	
796	0.013361	
798	0.014052	
800	0.0145227	
802	0.0241156	
804	0.017673	
806	0.0228626	
808	0.0368375	
810	0.0906926	
812	0.0319827	
814	0.0256832	
816	0.670441	
818	0.0174691	
820	0.0162272	
822	0.0176253	
824	0.0143675	
826	0.0139018	
828	0.0135122	
830	0.013008	
832	0.0126042	
834	0.0126498	
836	0.0124621	
838	0.012523	
840	0.0125108	
842	0.0124114	
844	0.0122592	
846	0.0125818	
848	0.012312	
850	0.0125656	
852	0.0128436	
854	0.0131673	
856	0.013913	
858	0.0141646	
860	0.0146678	
862	0.0149306	
864	0.0185598	
866	0.0193461	
868	0.19824	
870	0.0610708	
872	2.84482	
874	0.0455812	
876	0.0398041	
878	0.023028	
880	0.0181864	
882	0.0160122	
884	0.0148221	
886	0.014125	
888	0.0135264	
890	0.0128578	
892	0.0124692	
894	0.0119132	
896	0.0119254	
898	0.0114151	
900	0.0112771	
902	0.0109382	
904	0.0107515	
906	0.0104593	
908	0.0104451	
910	0.0102361	
912	0.0100586	
914	0.0097978	
916	0.0099673	
918	0.0097988	
920	0.0097664	
922	0.0095685	
924	0.0094478	
926	0.009183	
928	0.0092073	
930	0.0091586	
932	0.0090876	
934	0.0091394	
936	0.0089334	
938	0.0121151	
940	0.0094803	
942	0.0087508	
944	0.0087437	
946	0.0086595	
948	0.0085235	
950	0.0086493	
952	0.0085387	
954	0.0085032	
956	0.0084941	
958	0.0082455	
960	0.0082648	
962	0.0081694	
964	0.0082344	
966	0.0083094	
968	0.0079097	
970	0.0079858	
972	0.0080842	
974	0.0078488	
976	0.0079594	
978	0.008139	
