#  x= dt^2         y=R single mode y_err (down)    y_err (down)
   1.0000000e+00   4.4431496e-02   1.1899392e-03   1.1899392e-03
   4.0000000e+00   4.5231798e-02   1.8656949e-03   1.8656949e-03
   9.0000000e+00   4.4304952e-02   2.4822044e-03   2.4822044e-03
   1.6000000e+01   4.3894910e-02   2.4462817e-03   2.4462817e-03
   2.5000000e+01   4.3209688e-02   6.0928818e-03   6.0928818e-03
   3.6000000e+01   4.4885061e-02   2.2736356e-02   2.2736356e-02
   4.9000000e+01   4.0751039e-02   1.3763699e-02   1.3763699e-02
   6.4000000e+01   4.2638366e-02   1.2028467e-02   1.2028467e-02
   8.1000000e+01   3.4165971e-02   7.3982902e-03   7.3982902e-03
