   1.0000000e+01	   5.0000000e+00	   3.3333333e+00	   2.5000000e+00	   2.0000000e+00	   7.9938208e-02	   1.0714184e-01	   9.8645876e-02	   3.3670700e-01	   2.7551615e-01	   1.3350607e-03	   2.7822634e-02	   5.8583308e-03	   1.0832923e-01	   9.4176741e-02	   8.1082756e-02	   2.2980999e-02	   1.5035166e-01	   8.2760949e-02	   1.4963733e-01	   1.2103841e-03	   7.0332054e-03	   8.4213072e-03	   6.5238689e-03	   8.7682486e-03	
   1.2000000e+01	   6.0000000e+00	   4.0000000e+00	   3.0000000e+00	   2.4000000e+00	   7.3979826e-02	   7.6658326e-02	   1.2785988e-01	   1.6837909e-01	   1.5649387e-01	   1.4229103e-03	   2.3458914e-03	   2.8477435e-03	   9.9981470e-03	   3.9152929e-03	   7.6439286e-02	   1.1861196e-01	   1.2729255e-01	   1.4887630e-01	   1.6060231e-01	   2.5800499e-03	   4.8600417e-03	   3.7789923e-03	   1.0054147e-02	   6.3491061e-03	
   1.7000000e+01	   8.5000000e+00	   5.6666667e+00	   4.2500000e+00	   3.4000000e+00	   6.1943416e-02	   6.9859438e-02	   1.0906340e-01	   1.2294048e-01	   1.3673951e-01	   1.1302411e-03	   1.3181732e-03	   2.4138059e-03	   4.0689436e-03	   3.0882416e-03	   6.4884548e-02	   9.5553060e-02	   1.0844480e-01	   1.3238708e-01	   1.3450717e-01	   2.3948548e-03	   4.0229027e-03	   3.1069993e-03	   3.2111742e-03	   3.5349759e-03	
   2.2000000e+01	   1.1000000e+01	   7.3333333e+00	   5.5000000e+00	   4.4000000e+00	   5.4297538e-02	   5.9241697e-02	   9.5905992e-02	   1.0801310e-01	   1.2183691e-01	   9.3457568e-04	   1.2984323e-03	   2.1409418e-03	   5.0683092e-03	   2.6343248e-03	   5.7476950e-02	   8.5933867e-02	   9.6114019e-02	   1.2104590e-01	   1.1907941e-01	   2.2453558e-03	   3.6679845e-03	   2.8214971e-03	   3.1334306e-03	   3.2228670e-03	
   2.0000000e+00	   1.0000000e+00	   6.6666667e-01	   5.0000000e-01	   4.0000000e-01	   1.7762796e-01	   3.4279158e-01	   2.5158705e-01	   5.5516136e-01	   7.8997820e-02	   7.0576144e-03	   6.3901803e-02	   6.6038117e-02	   1.2183998e-01	   1.3539487e-02	   1.8099809e-01	   1.2622795e-01	   1.9615029e-01	  -6.4652886e-03	   8.4257456e-02	   4.9165054e-03	   1.7130491e-02	   2.9044878e-02	   6.1997427e-03	   2.7280067e-02	
   3.0000000e+01	   1.5000000e+01	   1.0000000e+01	   7.5000000e+00	   6.0000000e+00	   4.6037229e-02	   5.1733179e-02	   8.1809762e-02	   1.0177539e-01	   1.0449972e-01	   7.3068941e-04	   1.6175726e-03	   1.8131382e-03	   3.3201446e-03	   2.4318230e-03	   4.9712801e-02	   7.6906186e-02	   8.3476039e-02	   1.0266312e-01	   1.0527435e-01	   2.1634035e-03	   2.7755680e-03	   2.5866553e-03	   2.5562770e-03	   2.9974148e-03	
   3.0000000e+00	   1.5000000e+00	   1.0000000e+00	   7.5000000e-01	   6.0000000e-01	   1.4597371e-01	   4.2387085e-01	   2.5154923e-01	   1.0803250e+00	   3.1926061e-01	   4.2486587e-03	   8.3076025e-02	   1.8796738e-02	   2.9348313e-02	   5.4933192e-02	   1.4897277e-01	   1.1759511e-01	   2.2354238e-01	   9.8235494e-02	   1.5169124e-01	   4.1752112e-03	   3.4328849e-02	   1.4703082e-02	   2.9365275e-02	   3.4347683e-02	
   5.0000000e+00	   2.5000000e+00	   1.6666667e+00	   1.2500000e+00	   1.0000000e+00	   1.1367521e-01	   9.0637671e-02	   1.9636680e-01	   2.4994356e-01	   2.1076705e-01	   2.6439045e-03	   6.5311156e-03	   8.1919899e-03	   7.0187413e-02	   1.3747685e-02	   1.1641773e-01	   1.8659455e-01	   1.8936448e-01	   1.8036372e-01	   2.2491348e-01	   3.5634899e-03	   7.4689131e-03	   4.9109056e-03	   1.4713363e-02	   1.7829030e-02	
   7.0000000e+00	   3.5000000e+00	   2.3333333e+00	   1.7500000e+00	   1.4000000e+00	   9.6441289e-02	   9.0644668e-02	   1.6593831e-01	   2.2092927e-01	   1.9768504e-01	   2.0969561e-03	   4.9152155e-03	   5.5820876e-03	   1.3070292e-02	   1.2349846e-02	   9.8872618e-02	   1.5662800e-01	   1.6497412e-01	   1.6515566e-01	   2.1349371e-01	   3.1301011e-03	   5.2034460e-03	   4.5864421e-03	   1.8328851e-02	   1.1559682e-02	
