   6.2831853e-01	   8.3635826e-02	   7.3659286e-02	   1.4545038e-01	             NaN	   1.7753084e-01	   1.1294035e-03	   2.6275955e-03	   3.7121989e-03	   1.1253136e-01	   1.2625010e-02	   8.3716710e-02	   9.5421266e-02	   1.3393950e-01	             NaN	   1.5949669e-01	   1.5245917e-03	   1.6504128e-03	   4.8481177e-03	   2.1160311e-02	   1.1488548e-02	
   5.2359878e-01	   7.3672521e-02	   8.6110235e-02	   1.3017657e-01	   1.5237981e-01	   1.5928344e-01	   1.4723003e-03	   2.3737425e-03	   3.2362445e-03	   5.0425017e-03	   4.6336915e-03	   7.6734300e-02	   1.1594844e-01	   1.2789883e-01	   1.4986862e-01	   1.6174363e-01	   2.6724987e-03	   4.0406106e-03	   3.4183467e-03	   3.7416524e-03	   4.4955662e-03	
   3.6959914e-01	   6.1645207e-02	   7.3063141e-02	   1.0997558e-01	   1.2047087e-01	   1.3744188e-01	   1.1534826e-03	   1.3279002e-03	   2.6520778e-03	   4.2465247e-03	   3.5741871e-03	   6.4899717e-02	   9.8189284e-02	   1.0935362e-01	   1.2289872e-01	   1.3644638e-01	   2.4272259e-03	   4.2765701e-03	   3.0619402e-03	   2.7165999e-03	   3.3850345e-03	
   2.8559933e-01	   5.3923469e-02	   6.3744817e-02	   9.6238401e-02	   1.1155328e-01	   1.2099497e-01	   9.7618379e-04	   1.4420873e-03	   2.3019524e-03	   3.8967410e-03	   2.8461419e-03	   5.7391388e-02	   8.7342921e-02	   9.6920169e-02	   1.1567073e-01	   1.2077638e-01	   2.2837952e-03	   3.6749627e-03	   2.8728965e-03	   2.9911323e-03	   3.4573884e-03	
   3.1415927e+00	   1.7633127e-01	             NaN	             NaN	             NaN	             NaN	   6.9971770e-03	   8.3168298e-02	   6.0080384e-02	   6.4931509e-02	   8.7714820e-02	   1.8000778e-01	   1.4746323e-01	   1.8319137e-01	  -1.9620293e-02	             NaN	   5.0063113e-03	   1.7305524e-02	   2.5561793e-02	   2.4295575e-02	   3.2570794e-02	
   2.0943951e-01	   4.5826606e-02	   5.4640690e-02	   8.2465605e-02	   9.6670205e-02	   1.0426842e-01	   7.2225925e-04	   1.6954759e-03	   1.7704324e-03	   3.9392432e-03	   2.3389332e-03	   4.9605902e-02	   7.5974935e-02	   8.3839414e-02	   1.0353023e-01	   1.0451363e-01	   2.1658633e-03	   3.1613017e-03	   2.6018482e-03	   2.5819312e-03	   3.0738181e-03	
   2.0943951e+00	   1.4629763e-01	             NaN	   2.5140128e-01	   3.5787868e-01	   3.4975824e-01	   4.0940971e-03	   1.4216955e-01	   1.6422836e-02	   6.8986358e-02	   4.2344094e-02	   1.4885741e-01	             NaN	   2.2819407e-01	   1.4461067e-01	             NaN	   4.1178115e-03	   2.5700142e-02	   9.4828934e-03	   2.1816589e-02	   3.1802465e-02	
   1.2566371e+00	   1.1387889e-01	   8.5146925e-02	   1.9628293e-01	             NaN	   2.1388795e-01	   2.7300228e-03	   9.0582142e-03	   8.1117353e-03	   7.5779593e-02	   1.3722848e-02	   1.1669604e-01	   1.8787852e-01	   1.9060895e-01	   1.7560198e-01	   2.2888317e-01	   3.4910179e-03	   7.8569913e-03	   4.8693999e-03	   1.0699397e-02	   1.6857063e-02	
   8.9759790e-01	   9.6529945e-02	   1.0136063e-01	   1.7002704e-01	   2.4598197e-01	   1.9380140e-01	   2.2148021e-03	   6.3333201e-03	   5.2362206e-03	   3.4151786e-02	   1.0121831e-02	   9.9389763e-02	   1.4553581e-01	   1.6157902e-01	   1.7376355e-01	   2.0797397e-01	   3.1263048e-03	   3.9488494e-03	   3.5559360e-03	   2.3605163e-02	   8.4721936e-03	
