
  170     615.6283 
  170     618.6716 
  130     619.1023 
  200     626.8232 
  200     629.7388 
 1000     735.8962 
  400     743.7195 
  100    3520.4711 
  200    5400.5618 
  200    5852.4879 
  100    6029.9969 
  100    6074.3377 
  100    6143.0626 
  100    6163.5939 
  100    6217.2812 
  100    6266.4950 
  100    6382.9917 
  200    6402.248  
  150    6506.5281 
  100    6598.9529 
 1000    6929.4673 
  800    7032.4131 
  800    7173.9381 
  800    7245.1666 
  800    8377.6080 
  600    8654.3831 
  600    8780.6226 
  400    8783.7533 
  300   11143.0200 
  500   11177.5240 
  300   11522.7459
