-1.227067e+04 	 7.369435e-09
-1.226992e+04 	 7.369435e-09
-1.226917e+04 	 7.369435e-09
-1.226842e+04 	 7.369435e-09
-1.226767e+04 	 7.369436e-09
-1.226692e+04 	 7.369436e-09
-1.226617e+04 	 7.369437e-09
-1.226542e+04 	 7.369438e-09
-1.226468e+04 	 7.369439e-09
-1.226393e+04 	 7.369440e-09
-1.226318e+04 	 7.369441e-09
-1.226243e+04 	 7.369443e-09
-1.226168e+04 	 7.369444e-09
-1.226093e+04 	 7.369446e-09
-1.226018e+04 	 7.369448e-09
-1.225943e+04 	 7.369450e-09
-1.225868e+04 	 7.369452e-09
-1.225794e+04 	 7.369454e-09
-1.225719e+04 	 7.369456e-09
-1.225644e+04 	 7.369459e-09
-1.225569e+04 	 7.369462e-09
-1.225494e+04 	 7.369464e-09
-1.225419e+04 	 7.369467e-09
-1.225344e+04 	 7.369470e-09
-1.225269e+04 	 7.369474e-09
-1.225194e+04 	 7.369477e-09
-1.225119e+04 	 7.369480e-09
-1.225045e+04 	 7.369484e-09
-1.224970e+04 	 7.369488e-09
-1.224895e+04 	 7.369492e-09
-1.224820e+04 	 7.369496e-09
-1.224745e+04 	 7.369500e-09
-1.224670e+04 	 7.369504e-09
-1.224595e+04 	 7.369508e-09
-1.224520e+04 	 7.369513e-09
-1.224445e+04 	 7.369518e-09
-1.224371e+04 	 7.369522e-09
-1.224296e+04 	 7.369527e-09
-1.224221e+04 	 7.369532e-09
-1.224146e+04 	 7.369538e-09
-1.224071e+04 	 7.369543e-09
-1.223996e+04 	 7.369548e-09
-1.223921e+04 	 7.369554e-09
-1.223846e+04 	 7.369560e-09
-1.223771e+04 	 7.369566e-09
-1.223696e+04 	 7.369572e-09
-1.223622e+04 	 7.369578e-09
-1.223547e+04 	 7.369584e-09
-1.223472e+04 	 7.369591e-09
-1.223397e+04 	 7.369597e-09
-1.223322e+04 	 7.369604e-09
-1.223247e+04 	 7.369611e-09
-1.223172e+04 	 7.369618e-09
-1.223097e+04 	 7.369625e-09
-1.223022e+04 	 7.369632e-09
-1.222948e+04 	 7.369640e-09
-1.222873e+04 	 7.369647e-09
-1.222798e+04 	 7.369655e-09
-1.222723e+04 	 7.369663e-09
-1.222648e+04 	 7.369671e-09
-1.222573e+04 	 7.369679e-09
-1.222498e+04 	 7.369687e-09
-1.222423e+04 	 7.369695e-09
-1.222348e+04 	 7.369704e-09
-1.222274e+04 	 7.369712e-09
-1.222199e+04 	 7.369721e-09
-1.222124e+04 	 7.369730e-09
-1.222049e+04 	 7.369739e-09
-1.221974e+04 	 7.369748e-09
-1.221899e+04 	 7.369757e-09
-1.221824e+04 	 7.369767e-09
-1.221749e+04 	 7.369776e-09
-1.221674e+04 	 7.369786e-09
-1.221599e+04 	 7.369796e-09
-1.221525e+04 	 7.369806e-09
-1.221450e+04 	 7.369816e-09
-1.221375e+04 	 7.369826e-09
-1.221300e+04 	 7.369837e-09
-1.221225e+04 	 7.369847e-09
-1.221150e+04 	 7.369858e-09
-1.221075e+04 	 7.369868e-09
-1.221000e+04 	 7.369879e-09
-1.220925e+04 	 7.369890e-09
-1.220851e+04 	 7.369902e-09
