0.0000 	 2.000000e-01 	 -1.500000e-01 	 -5.000000e-02
0.0000 	 1.999825e-01 	 -1.499700e-01 	 -5.000500e-02
0.0001 	 1.999300e-01 	 -1.498800e-01 	 -5.002000e-02
0.0001 	 1.998425e-01 	 -1.497301e-01 	 -5.004498e-02
0.0002 	 1.997201e-01 	 -1.495202e-01 	 -5.007993e-02
0.0002 	 1.995627e-01 	 -1.492505e-01 	 -5.012483e-02
0.0002 	 1.993705e-01 	 -1.489212e-01 	 -5.017963e-02
0.0003 	 1.991434e-01 	 -1.485322e-01 	 -5.024431e-02
0.0003 	 1.988816e-01 	 -1.480837e-01 	 -5.031882e-02
0.0004 	 1.985851e-01 	 -1.475759e-01 	 -5.040311e-02
0.0004 	 1.982539e-01 	 -1.470091e-01 	 -5.049712e-02
0.0004 	 1.978882e-01 	 -1.463833e-01 	 -5.060077e-02
0.0005 	 1.974881e-01 	 -1.456988e-01 	 -5.071401e-02
0.0005 	 1.970537e-01 	 -1.449560e-01 	 -5.083674e-02
0.0006 	 1.965851e-01 	 -1.441550e-01 	 -5.096888e-02
0.0006 	 1.960824e-01 	 -1.432961e-01 	 -5.111034e-02
0.0007 	 1.955458e-01 	 -1.423797e-01 	 -5.126103e-02
0.0007 	 1.949753e-01 	 -1.414060e-01 	 -5.142082e-02
0.0007 	 1.943713e-01 	 -1.403756e-01 	 -5.158961e-02
0.0008 	 1.937337e-01 	 -1.392886e-01 	 -5.176728e-02
0.0008 	 1.930629e-01 	 -1.381456e-01 	 -5.195370e-02
0.0009 	 1.923589e-01 	 -1.369469e-01 	 -5.214875e-02
0.0009 	 1.916220e-01 	 -1.356930e-01 	 -5.235227e-02
0.0009 	 1.908524e-01 	 -1.343844e-01 	 -5.256412e-02
0.0010 	 1.900503e-01 	 -1.330215e-01 	 -5.278416e-02
0.0010 	 1.892158e-01 	 -1.316048e-01 	 -5.301222e-02
0.0011 	 1.883493e-01 	 -1.301349e-01 	 -5.324814e-02
0.0011 	 1.874509e-01 	 -1.286122e-01 	 -5.349175e-02
0.0011 	 1.865209e-01 	 -1.270374e-01 	 -5.374287e-02
0.0012 	 1.855596e-01 	 -1.254110e-01 	 -5.400132e-02
0.0012 	 1.845671e-01 	 -1.237336e-01 	 -5.426691e-02
0.0013 	 1.835438e-01 	 -1.220058e-01 	 -5.453945e-02
0.0013 	 1.824900e-01 	 -1.202284e-01 	 -5.481874e-02
0.0013 	 1.814059e-01 	 -1.184018e-01 	 -5.510456e-02
0.0014 	 1.802918e-01 	 -1.165268e-01 	 -5.539672e-02
0.0014 	 1.791481e-01 	 -1.146041e-01 	 -5.569499e-02
0.0015 	 1.779749e-01 	 -1.126344e-01 	 -5.599915e-02
0.0015 	 1.767727e-01 	 -1.106183e-01 	 -5.630897e-02
0.0015 	 1.755418e-01 	 -1.085567e-01 	 -5.662423e-02
0.0016 	 1.742824e-01 	 -1.064504e-01 	 -5.694467e-02
0.0016 	 1.729950e-01 	 -1.042999e-01 	 -5.727007e-02
0.0017 	 1.716799e-01 	 -1.021063e-01 	 -5.760017e-02
0.0017 	 1.703373e-01 	 -9.987015e-02 	 -5.793472e-02
