   9.6030683e+02   9.7152643e+03
   5.6312054e+01   7.6111888e+02
   1.2676512e+02   3.5040042e+03
   1.8318593e+00   3.5370053e+01
   7.8654775e+02   2.0944032e+04
   1.1715240e+03   5.9326650e+03
   3.7858610e+03   3.4967754e+04
   1.4104110e+03   1.5835674e+04
   3.4642339e+02   7.1334136e+02
   1.2924975e+03   8.9734769e+03
   3.0625068e+03   1.4177632e+04
   4.8456668e+02   1.0987033e+04
   6.1196328e+01   1.2914887e+02
   1.8359350e+03   2.0489466e+04
   1.7402932e+02   5.3605200e+03
   1.0091357e+03   1.1773183e+04
   4.9103444e+03   8.2623383e+03
   2.8735077e+03   1.4300284e+05
   1.9350698e+03   1.9822313e+04
   2.3735716e+03   2.4356426e+04
   4.5884194e+02   2.6999570e+03
   1.4249624e+02   2.0755620e+02
   1.9915270e+03   1.2550960e+04
   8.6153886e+02   1.8673180e+03
   1.4025184e+00   1.0287413e+01
   9.6800552e+02   4.3823932e+04
   1.2015194e+02   2.8723078e+02
   1.6020949e+02   7.6071010e+03
   1.5052816e+01   8.6790242e+01
   2.3988064e+03   1.2566182e+04
   8.3190591e+01   2.4578878e+03
   1.4567191e+03   2.1922158e+04
   3.3480463e+02   1.7983048e+03
   3.2128655e+03   1.5387122e+04
   1.7876668e+03   3.7362117e+04
   1.0835620e-01   2.3421830e+00
   4.3582836e+03   8.5714018e+03
   7.0331666e+03   1.2217987e+05
   1.8557864e+03   2.3736304e+04
   5.1364170e-03   4.1895579e+01
   7.3117440e+03   2.8344274e+04
   5.2555453e+01   1.0670702e+03
   4.7006934e+02   1.4208682e+03
   2.3762628e+03   6.9940560e+04
   7.2891449e+02   3.5212453e+03
   3.9169891e+03   3.1666928e+04
   3.1370885e+03   1.0186198e+04
   8.4723457e+02   1.6792995e+04
   3.3157294e+03   5.5103324e+04
   7.8687371e+01   1.0421401e+03
   2.9172758e+03   3.3246361e+03
   1.3620269e+03   4.1442640e+03
   3.1930571e+03   4.9426746e+04
   5.3077899e+01   7.3077825e+02
   2.0840500e+03   1.9380531e+04
   2.3409334e+02   1.7868686e+03
   6.0838944e+01   7.4978593e+02
   1.4166042e+00   2.2818108e+01
   1.3476280e+03   1.3549214e+04
   1.0733445e+03   1.3231925e+04
   2.5876660e+03   1.9521388e+04
   3.9935891e+02   6.9525707e+04
   1.8474571e+02   2.3090378e+03
   4.5150448e+02   7.4086770e+03
   1.3069388e+03   9.5361300e+03
   1.0827214e+02   1.6126812e+03
  -9.4693697e-13   1.3757984e+00
   3.3294110e+03   2.0128796e+04
   9.9091466e+02   2.0004312e+04
   2.0964486e+02   6.1067362e+03
   3.4200697e+03   1.1569471e+05
   6.0230375e+00   2.2652845e+03
   5.8629350e+03   3.2985936e+04
   6.5794109e+03   2.1382220e+04
   1.6250351e+03   5.7939341e+03
   5.6151272e+02   1.5280029e+03
   4.4595231e+02   2.2595434e+03
   3.0437197e+03   2.0590338e+04
   8.3671706e+03   2.6323246e+04
   3.4881934e+03   6.7190461e+03
   1.9273700e+03   1.8555522e+04
   6.5749605e+02   6.8951969e+03
   3.0806365e+02   2.2023199e+04
   1.0333251e+03   4.8004937e+03
   5.1647836e+03   1.4799595e+04
   1.9011404e+03   1.4449093e+04
   4.6966496e+00   9.1633237e+02
   8.4023693e+02   9.2490258e+03
   2.0166691e+03   1.0738767e+04
   1.9454750e+03   1.8090001e+04
   2.1293450e+03   2.6266756e+04
   5.0468286e+03   1.1836693e+04
   3.8206874e+03   2.4984046e+04
   3.7815168e+03   2.2199249e+04
   1.0330565e+03   6.9905253e+03
   1.0413987e+03   4.1135809e+03
   1.1041342e+00   4.9617242e+00
   2.4394649e+03   2.1500832e+04
   5.7034519e+03   8.8841837e+03
   7.3164226e+01   1.2678083e+03
   7.2519861e+02   3.6525847e+03
   3.0369240e-01   4.8015682e+00
   1.8673308e+03   5.6830870e+03
   6.8361772e+00   1.2429200e+01
   1.7718820e+03   3.8313310e+03
   1.0661309e+02   5.9058249e+03
   1.9844263e+03   9.5995602e+03
   5.6962255e+03   1.1881223e+04
   5.1303808e+03   8.0538331e+03
   1.0606938e+03   6.2519513e+03
   1.7192322e+03   7.6604370e+03
   2.0998778e+03   1.7288419e+04
   4.8988983e+02   1.5098925e+03
   1.2717059e+03   7.0238197e+03
   6.8757204e+02   5.4549393e+03
   2.3737113e+02   1.7111058e+04
   8.1895306e+02   3.9164106e+04
   1.7591427e+03   7.9722161e+03
   6.4673155e+03   2.8473562e+04
   7.7115223e+02   6.2529623e+03
   7.5315634e+03   3.5742508e+04
   2.7354034e+03   1.0438741e+04
   4.6318701e+01   1.7468544e+03
   1.2981345e+03   1.0130927e+04
   8.1596768e+01   1.1603260e+04
   5.4753776e+03   2.2750647e+04
   1.2992737e+02   1.8429051e+03
   6.4975163e-01   2.3841288e+01
   1.5474910e+03   1.0204163e+04
   2.7032326e+02   3.7917310e+03
   7.9911026e+03   2.0089400e+04
   9.8132681e+01   3.4897676e+02
   9.9991215e+00   3.8510712e+01
   1.0798337e+04   5.7672015e+04
   1.5110361e+03   3.5731249e+04
   1.1906265e+03   7.5320966e+03
   2.8905202e+03   8.9688256e+03
   1.1948817e+03   5.0720661e+03
   1.4988657e+03   2.9859523e+04
   2.0006212e+03   2.2359241e+03
   2.8144996e+02   1.2848722e+03
   1.4916470e+03   1.2111033e+04
   5.1703137e+02   3.9328133e+03
   2.9081514e+02   5.8613169e+03
   6.7101098e+03   1.7682643e+04
   1.0578475e+04   4.3311486e+04
   2.4160096e+03   2.7170431e+04
   8.5577214e+03   3.4970473e+04
   1.7757038e+03   9.4636558e+03
   1.5984370e+03   4.6265298e+03
   3.8344788e+02   1.6201151e+03
   3.4929390e+01   3.0547471e+02
   5.2185177e+02   1.6025424e+04
   1.5330143e+03   1.4896190e+04
   2.7054535e+03   1.8337201e+04
   9.0496581e+03   4.7632825e+04
   3.0295070e+03   1.8391236e+04
   3.6795569e+03   1.8122115e+04
   2.6737025e+02   2.0756554e+03
   6.8580227e+03   1.0498443e+04
   8.7505950e+02   2.6707784e+04
   2.3505875e+01   6.0601281e+03
   2.8308043e+01   6.8918411e+02
   3.6282313e+03   8.7060168e+03
   1.0696446e+03   2.3976764e+03
   5.1940513e-01   9.3471827e+00
   8.9784144e+01   1.6476582e+02
   3.4264965e+00   9.0351084e+01
   3.2436302e+03   1.8416635e+04
   2.4867973e+03   2.0968548e+04
   1.1645981e+03   2.0884874e+04
   3.3060305e+03   4.4546426e+04
   9.1381522e+03   1.3571018e+05
   1.0660297e+03   2.0231351e+03
   4.6720074e+03   2.7509514e+04
   9.8463471e+03   1.2666976e+04
   2.7515378e+03   7.9400332e+04
   5.9000603e+03   3.7650070e+04
   2.0323508e+03   4.4733687e+03
   3.6568692e+03   3.3213565e+04
   4.3408659e+00   1.1385369e+02
   7.6445953e+03   1.9453489e+04
   2.9022403e+03   3.9729877e+04
   3.6954629e+03   7.4126140e+03
   1.0357274e+03   7.8272611e+03
   7.1947712e+02   2.1860112e+03
   4.1050699e+03   9.8644924e+03
   2.3990449e+03   1.6242301e+04
   1.6581646e+03   2.9007120e+04
   1.4095719e+02   3.2447202e+03
   3.3561327e+03   1.0892064e+04
   5.3420765e+03   1.4885305e+04
   3.3890981e+03   8.5444796e+04
   2.2821644e+03   3.0955499e+04
   3.1012800e+03   2.4187808e+04
   4.8871073e+03   1.7036955e+04
   3.0562892e+02   5.9478672e+02
   3.0677287e+02   5.9868438e+03
   6.3628266e+03   2.2198257e+04
   2.8214414e+03   6.2338260e+03
   1.2009780e+03   9.7006151e+03
   2.2683828e+01   8.3319546e+02
   1.0879668e+03   2.4040007e+03
   5.7530202e+02   3.8447487e+03
   1.1318901e+04   3.0661228e+04
   2.9821721e+03   1.1233807e+05
   4.8122028e+03   1.0009325e+04
   1.7055630e+03   1.2800613e+04
   3.6710716e+03   1.9088421e+04
   1.0650120e+04   4.2246135e+04
   1.3383370e+03   2.4095187e+04
   3.0239103e+03   2.9938384e+04
   2.1202112e+04   5.0997371e+04
   2.6937018e+03   3.1038913e+04
   3.6792838e-01   5.0014573e+01
   5.4604950e+01   6.7368848e+02
   4.6367851e+01   2.1705560e+02
   7.7849364e+02   2.3483643e+03
   2.4609600e+03   1.5970292e+04
   2.0478220e+03   1.1523574e+04
   5.5882883e+01   4.5893204e+02
   1.9044792e+03   3.4226634e+04
   6.8665882e+03   9.3987960e+04
   1.2760650e+03   3.9737491e+04
   9.7059033e+02   1.1320648e+04
   7.0164817e+03   2.0475997e+04
   2.7313275e+03   2.5272690e+04
   9.9289812e+02   6.2559825e+03
   3.3268192e+03   1.0736985e+04
   1.0054431e+03   1.5507294e+03
   2.9253673e+02   9.7357467e+03
   4.9788344e+02   3.3549679e+03
   3.0324066e+03   6.2545204e+04
   4.9743982e+02   2.6943374e+03
   1.2193591e+03   1.4907730e+04
   1.9726320e+03   5.0566983e+03
   1.9932322e+01   2.8507089e+03
   7.2314195e+02   2.9084556e+04
   1.5202479e+03   2.3634563e+03
