   30           2464.77
   20           2492.48
   25           2712.40
   30           2833.00
   30           3607.88
   70           3631.88
   80           3653.92
   13           3665.32
   50           3669.01
   15           3679.58
   25           3686.18
  100           3718.02
   70           3718.59
   50           3721.35
   70           3741.63
   50           3744.80
   25           3754.24
  150           3778.04
  150           3783.09
   50           3875.44
   50           3906.17
   70           3920.08
   30           3994.84
   30           3997.79
  100           4057.03
  100           4065.12
  150           4088.33
   80           4098.72
   30           4109.24
   80           4145.12
   50           4250.58
  150           4273.96
   15           4282.96
  200           4292.92
   70           4300.49
  150           4317.81
   70           4318.5513
  150           4319.5794
   50           4322.98  
   15           4351.3597
 1000           4355.477 
   80           4362.6416
   70           4369.69  
  130           4376.1216
  100           4386.54  
   30           4399.9663
   15           4425.1901
  150           4431.685 
  200           4436.812 
  100           4453.9175
  130           4463.6900
  250           4475.014 
  130           4489.88  
  100           4502.3543
  130           4523.14  
   70           4556.61  
  250           4577.209 
  100           4582.978 
   50           4592.80  
  150           4615.292 
  300           4619.166 
  250           4633.885 
  700           4658.876 
  150           4680.406 
   30           4691.301 
   70           4694.360 
 1000           4739.002 
  100           4762.435 
  300           4765.744 
  100           4811.76  
  100           4825.18  
  250           4832.077 
  250           4846.612 
   50           4857.20  
  100           4945.59  
   70           5022.40  
   80           5086.52  
  130           5125.73  
  150           5208.32  
   70           5308.66  
  150           5333.41  
   70           5468.17  
   80           5562.2253
  300           5570.2894
   13           5580.3873
   15           5649.5618
  130           5681.89  
   70           5690.35  
   15           5832.8566
  500           5870.9160
   70           5992.22  
   10           5993.8502
   10           6056.1263
  100           6420.18  
   15           6421.0270
   30           6456.2889
   50           6570.07  
   10           6699.2296
   15           6904.6788
   80           7213.13  
   15           7224.104 
   13           7287.258 
  130           7289.78  
  130           7407.02  
   10           7425.541 
   70           7435.78  
   15           7486.862 
  100           7524.46  
  150           7587.4136
  300           7601.5457
   50           7641.16  
  150           7685.2459
  200           7694.5401
   80           7735.69  
   25           7746.827 
  130           7854.8234
   30           7913.4251
   30           7928.5988
   70           7933.22  
   40           7973.62  
   15           7982.401 
  250           8059.5048
  700           8104.3655
 1000           8112.9012
   10           8132.967 
  500           8190.0566
   70           8202.72  
   13           8218.365 
  500           8263.2426
   15           8272.353 
  250           8281.0522
  800           8298.1099
   15           8412.430 
  500           8508.8728
   25           8764.110 
 1000           8776.7505
  300           8928.6934
  150           9238.48  
  150           9293.82  
   70           9320.99  
  100           9361.95  
   15           9362.082 
   70           9402.82  
   70           9470.93  
  150           9577.52  
  150           9605.80  
  130           9619.61  
   70           9663.34  
   70           9711.60  
  300           9751.7610
  150           9803.14  
   80           9856.314 
  300          10221.46  
   15          11187.108 
   30          11257.711 
   25          11259.126 
   80          11457.481 
   25          11792.425 
  250          11819.377 
  100          11997.105 
