639.406	0.087576	
639.437	0.0879841	
639.469	0.0896096	
639.5	0.116669	
639.531	0.199785	
639.562	0.623388	
639.594	0.97912	
639.625	1.10095	
639.656	0.842905	
639.687	0.494141	
639.719	0.138761	
639.75	0.08262	
639.781	0.0453569	
639.812	0.0324523	
639.844	0.0256022	
639.875	0.0201008	
639.906	0.0182072	
639.937	0.0189219	
639.969	0.0216898	
640	0.0282532	
640.031	0.0373822	
640.062	0.0730441	
640.094	0.172535	
640.125	0.354671	
640.156	0.637611	
640.187	0.810141	
640.219	0.957539	
640.25	1.04183	
640.281	1.07133	
640.312	0.930014	
640.344	0.604352	
640.375	0.31822	
640.406	0.0911736	
640.437	0.0550544	
640.469	0.0328016	
640.5	0.0183679	
640.531	0.0110181	
640.562	0.0066959	
640.594	0.0049055	
