780	0.0027739	
782	0.0026866	
784	0.0031878	
786	0.0045474	
788	0.002849	
790	0.0030427	
792	0.0032041	
794	0.0027576	
796	0.0027617	
798	0.0035125	
800	0.0027779	
802	0.002851	
804	0.0040391	
806	0.153383	
808	0.0031148	
810	0.008415	
812	0.0120786	
814	0.0033654	
816	0.0036677	
818	0.0038524	
820	0.0031432	
822	0.0032375	
824	0.0027718	
826	0.0038341	
828	0.0171647	
830	0.237003	
832	0.0027718	
834	0.0032264	
836	0.0025608	
838	0.0024634	
840	0.0023741	
842	0.002365	
844	0.0023467	
846	0.0023366	
848	0.0022615	
850	0.0022717	
852	0.0023143	
854	0.0023944	
856	0.0023924	
858	0.002223	
860	0.0023782	
862	0.0022189	
864	0.0484524	
866	0.0022432	
868	0.0022635	
870	0.0022717	
872	0.0021722	
874	0.0021722	
876	0.0022554	
878	0.0195825	
880	0.0049146	
882	0.0031472	
884	0.0024888	
886	0.0021885	
888	0.0022686	
890	0.0021499	
892	0.0021377	
894	0.0021986	
896	0.0021073	
898	0.0020911	
900	0.0021479	
902	0.0020911	
904	0.0020484	
906	0.0020495	
908	0.0020342	
910	0.0020809	
912	0.0020586	
914	0.0020687	
916	0.0020911	
918	0.00202	
920	0.0020525	
922	0.0020769	
924	0.0021103	
926	0.0019997	
928	0.0020708	
930	0.0019734	
932	0.0021621	
934	0.0019876	
936	0.002018	
938	0.0019896	
940	0.002018	
942	0.0020241	
944	0.0020099	
946	0.0019612	
948	0.0021722	
950	0.0020241	
952	0.0019531	
954	0.001947	
956	0.0019835	
958	0.0019348	
960	0.0019277	
962	0.0019693	
964	0.0019368	
966	0.0019632	
968	0.0019612	
970	0.0019409	
972	0.0019125	
974	0.0019084	
976	0.0019145	
978	0.00188	
980	0.0019287	
982	0.0018536	
984	0.001949	
986	0.0019044	
988	0.0018983	
990	0.0018699	
992	0.0018222	
994	0.0018922	
996	0.0018354	
998	0.0018374	
1000	0.0018151	
