1	1	0	16.600	249.251	0	0.560	2.542	8.044	29.050	115.554	93.593
2	1	1	14.855	249.817	0	0.561	2.705	9.120	35.047	147.692	129.685
3	1	2	14.764	248.990	0	0.491	2.443	7.375	25.171	93.723	83.718
4	1	3	14.569	250.013	0	0.403	2.550	8.152	30.084	123.773	143.825
5	1	4	15.335	248.955	0	0.435	2.476	7.606	26.627	102.677	86.994
6	1	5	14.482	249.746	0	0.476	2.551	8.050	28.880	113.753	105.982
7	1	6	12.021	249.484	0	0.429	2.659	8.788	33.265	139.263	94.268
8	1	7	13.192	247.537	0	0.454	2.621	8.433	30.651	121.542	101.854
9	1	8	10.239	243.870	0	0.511	2.599	8.290	29.857	117.232	140.630
10	1	9	10.246	243.181	0	0.510	2.596	8.262	29.677	116.406	132.914
11	1	10	12.508	243.173	0	0.491	2.595	8.252	29.575	115.451	154.919
12	1	11	15.173	244.152	0	0.469	2.494	7.659	26.649	101.741	82.835
13	1	12	16.974	248.997	0	0.507	2.564	8.227	30.338	124.214	118.708
14	1	13	18.992	251.222	0	0.483	2.428	7.270	24.662	91.733	47.799
15	1	14	20.821	250.027	0	0.478	2.475	7.552	26.014	97.549	25.990
16	1	15	20.800	250.963	0	0.463	2.449	7.437	25.663	97.180	89.587
17	1	16	22.276	250.655	0	0.437	2.467	7.444	25.272	93.396	71.180
18	1	17	24.947	249.024	0	0.446	2.374	6.962	23.182	84.835	43.463
19	1	18	19.355	249.549	0	0.495	2.525	7.805	27.221	103.653	32.781
20	1	19	15.604	250.699	0	0.503	2.569	8.167	29.591	118.245	109.593
21	1	20	17.623	251.622	0	0.510	2.463	7.536	26.332	101.593	71.308
22	1	21	14.862	250.963	0	0.545	2.630	8.771	33.968	146.856	98.113
23	1	22	13.074	250.014	0	0.501	2.547	8.154	30.062	122.925	123.176
24	1	23	16.713	251.571	0	0.447	2.653	8.740	32.839	135.782	127.370
25	1	24	16.132	250.983	0	0.475	2.606	8.408	30.895	124.922	111.890
26	1	25	18.920	251.828	0	0.469	2.417	7.188	24.083	87.766	50.086
27	1	26	19.605	251.229	0	0.415	2.419	7.153	23.807	86.383	56.407
28	1	27	27.872	248.421	0	0.471	2.490	7.623	26.410	100.079	80.284
29	1	28	24.609	250.319	0	0.498	2.485	7.799	28.367	115.422	56.441
30	1	29	25.862	250.342	0	0.421	2.503	7.808	27.976	111.303	116.597
31	1	30	22.795	251.018	0	0.404	2.466	7.469	25.535	95.188	66.274
32	1	31	19.628	250.801	0	0.493	2.433	7.310	24.792	91.612	59.128
33	1	32	21.312	249.630	0	0.448	2.383	7.013	23.319	84.630	32.897
34	1	33	21.993	250.982	0	0.415	2.487	7.695	27.100	104.762	70.857
35	1	34	18.904	250.932	0	0.391	2.377	6.990	23.256	84.465	94.235
36	1	35	17.867	251.335	0	0.376	2.482	7.639	26.734	102.679	75.942
37	1	36	19.938	251.141	0	0.421	2.558	8.145	29.607	118.567	116.998
38	1	37	22.067	250.960	0	0.462	2.480	7.609	26.574	102.144	24.617
39	1	38	18.520	251.736	0	0.501	2.508	7.766	27.243	104.586	82.437
40	1	39	21.459	251.388	0	0.491	2.586	8.157	28.867	110.727	81.528
41	1	40	21.825	251.122	0	0.404	2.426	7.187	23.976	87.289	67.055
42	1	41	24.106	248.289	0	0.322	2.441	7.420	25.881	100.422	34.784
43	1	42	23.958	247.334	0	0.395	2.303	6.502	20.719	72.146	42.264
44	1	43	23.585	249.150	0	0.421	2.289	6.388	19.963	67.607	6.120
45	1	44	24.957	247.626	0	0.387	2.540	8.032	29.180	118.045	91.840
