    1.400000e+00   -1.121955e+03    1.420532e+01   -9.901858e-01    2.134634e-02
    1.401000e+00   -1.127433e+03    1.280036e+01    9.912930e-01    6.421584e-03
    1.402000e+00   -1.091513e+03    1.278852e+01    9.913249e-01    6.419338e-03
    1.403000e+00   -1.129125e+03    3.000330e+01   -9.639660e-01    1.410822e-01
    1.404000e+00   -1.169318e+03    1.295080e+01    9.912501e-01    6.502160e-03
    1.405000e+00   -1.155755e+03    1.339132e+01   -9.906501e-01    1.048493e-02
    1.406000e+00   -1.163955e+03    2.420963e+01   -9.759286e-01    1.039035e-01
    1.407000e+00   -1.147248e+03    1.301574e+01    9.911965e-01    6.539535e-03
    1.408000e+00   -1.162258e+03    3.292585e+01    9.506328e-01    1.799801e-01
    1.409000e+00   -1.189801e+03    1.293009e+01    9.910034e-01    6.469453e-03
    1.410000e+00   -1.179506e+03    1.367510e+01    9.906335e-01    1.143685e-02
    1.411000e+00   -1.186868e+03    1.307632e+01   -9.910352e-01    6.550785e-03
    1.412000e+00   -1.120980e+03    1.307091e+01    9.910757e-01    6.639953e-03
    1.413000e+00   -1.187414e+03    1.320738e+01    9.907715e-01    6.808265e-03
    1.414000e+00   -1.076646e+03    2.346245e+01   -9.754326e-01    1.114009e-01
    1.415000e+00   -1.134141e+03    1.328975e+01    9.906424e-01    6.759192e-03
    1.416000e+00   -1.150394e+03    1.678602e+01   -9.864621e-01    6.015124e-02
    1.417000e+00   -1.077059e+03    3.894250e+01    9.353531e-01    2.045071e-01
    1.418000e+00   -1.151329e+03    2.055045e+01   -9.841412e-01    6.054595e-02
    1.419000e+00   -1.163725e+03    2.483413e+01   -9.746273e-01    1.112561e-01
    1.420000e+00   -1.172835e+03    2.068691e+01   -9.824369e-01    7.227537e-02
    1.421000e+00   -1.069751e+03    1.345252e+01   -9.903975e-01    7.688498e-03
    1.422000e+00   -1.084010e+03    2.998373e+01   -9.626128e-01    1.412760e-01
    1.423000e+00   -1.176654e+03    1.370118e+01   -9.902434e-01    9.556410e-03
    1.424000e+00   -1.115268e+03    1.376953e+01   -9.901938e-01    7.099561e-03
    1.425000e+00   -1.039911e+03    1.559905e+01   -9.882876e-01    3.162344e-02
    1.426000e+00   -1.123037e+03    3.361794e+01   -9.539543e-01    1.620074e-01
    1.427000e+00   -1.150561e+03    1.345742e+01    9.903747e-01    6.939139e-03
    1.428000e+00   -1.128094e+03    1.386239e+01    9.900067e-01    8.628673e-03
    1.429000e+00   -1.089216e+03    1.364354e+01   -9.902162e-01    6.869846e-03
    1.430000e+00   -1.179155e+03    1.358348e+01    9.901670e-01    6.903925e-03
    1.431000e+00   -1.127798e+03    1.400127e+01    9.898051e-01    9.316055e-03
    1.432000e+00   -1.119664e+03    1.385718e+01    9.898666e-01    8.215018e-03
    1.433000e+00   -1.103334e+03    1.446772e+01   -9.892655e-01    1.432257e-02
    1.434000e+00   -1.042726e+03    1.384253e+01    9.899624e-01    7.072421e-03
    1.435000e+00   -1.101853e+03    1.570178e+01    9.884124e-01    2.372532e-02
    1.436000e+00   -1.108770e+03    1.381808e+01   -9.900316e-01    6.906603e-03
    1.437000e+00   -1.203267e+03    1.392643e+01   -9.897266e-01    7.084170e-03
    1.438000e+00   -1.168941e+03    1.462944e+01    9.892368e-01    1.316884e-02
    1.439000e+00   -1.157087e+03    1.384065e+01    9.896598e-01    6.986093e-03
    1.440000e+00   -1.041913e+03    2.984044e+01    9.595711e-01    1.617753e-01
    1.441000e+00   -1.104212e+03    4.795790e+01   -8.710562e-01    3.314581e-01
    1.442000e+00   -1.211028e+03    1.416436e+01   -9.896101e-01    7.217753e-03
    1.443000e+00   -1.092849e+03    1.417592e+01    9.895128e-01    7.265426e-03
    1.444000e+00   -1.129461e+03    1.416381e+01   -9.893170e-01    7.277402e-03
    1.445000e+00   -1.095365e+03    1.421397e+01    9.892894e-01    7.266719e-03
    1.446000e+00   -1.161274e+03    1.426146e+01    9.892500e-01    7.277489e-03
    1.447000e+00   -1.097154e+03    1.427234e+01    9.891647e-01    7.490809e-03
    1.448000e+00   -1.113198e+03    1.422114e+01    9.892177e-01    7.236469e-03
    1.449000e+00   -1.121241e+03    1.441226e+01   -9.892050e-01    7.430659e-03
    1.450000e+00   -1.092207e+03    2.692260e+01    9.644016e-01    1.546536e-01
    1.451000e+00   -1.085141e+03    1.435213e+01   -9.891532e-01    7.389613e-03
    1.452000e+00   -1.144018e+03    1.428471e+01   -9.891223e-01    7.327696e-03
    1.453000e+00   -1.122108e+03    1.437768e+01    9.891699e-01    7.343328e-03
    1.454000e+00   -1.140690e+03    1.425557e+01    9.889674e-01    7.269016e-03
    1.455000e+00   -1.174691e+03    1.453503e+01    9.889553e-01    7.472026e-03
    1.456000e+00   -1.128617e+03    1.455214e+01    9.888955e-01    7.497153e-03
    1.457000e+00   -1.118087e+03    1.506147e+01   -9.881862e-01    1.320917e-02
    1.458000e+00   -1.100549e+03    1.455050e+01   -9.889060e-01    7.437265e-03
    1.459000e+00   -1.171814e+03    3.358912e+01    9.468876e-01    1.935858e-01
    1.460000e+00   -1.103025e+03    3.770075e+01    9.364661e-01    2.068339e-01
    1.461000e+00   -1.051213e+03    2.949773e+01   -9.612017e-01    1.521529e-01
    1.462000e+00   -1.068010e+03    1.475821e+01    9.885466e-01    7.856546e-03
    1.463000e+00   -1.163626e+03    1.993472e+01   -9.847464e-01    5.536500e-02
    1.464000e+00   -1.190639e+03    1.911025e+01   -9.848220e-01    4.218266e-02
    1.465000e+00   -1.104460e+03    1.471570e+01   -9.883015e-01    7.967279e-03
    1.466000e+00   -1.188735e+03    1.484696e+01   -9.884402e-01    7.884555e-03
    1.467000e+00   -1.098236e+03    1.481076e+01    9.882491e-01    7.644761e-03
    1.468000e+00   -1.168139e+03    1.495441e+01   -9.881982e-01    7.692836e-03
    1.469000e+00   -1.195049e+03    1.518128e+01   -9.879068e-01    1.137056e-02
    1.470000e+00   -1.107838e+03    3.305720e+01   -9.471844e-01    1.937431e-01
    1.471000e+00   -1.125801e+03    1.527547e+01    9.879120e-01    8.869198e-03
    1.472000e+00   -1.154593e+03    1.509843e+01   -9.879013e-01    7.777043e-03
    1.473000e+00   -1.102682e+03    1.521041e+01   -9.878364e-01    8.947044e-03
    1.474000e+00   -1.120092e+03    2.943240e+01   -9.621296e-01    1.473209e-01
    1.475000e+00   -1.130506e+03    1.538544e+01    9.877990e-01    8.073609e-03
    1.476000e+00   -1.213846e+03    1.487816e+01    9.880165e-01    7.722442e-03
    1.477000e+00   -1.170900e+03    1.571785e+01   -9.873271e-01    1.099853e-02
    1.478000e+00   -1.118037e+03    1.538496e+01    9.875940e-01    8.049349e-03
    1.479000e+00   -1.206398e+03    1.497533e+01    9.877962e-01    7.783001e-03
    1.480000e+00   -1.051871e+03    1.549964e+01    9.875005e-01    8.098646e-03
    1.481000e+00   -1.094149e+03    3.909916e+01   -9.192102e-01    2.630680e-01
    1.482000e+00   -1.094909e+03    1.547179e+01   -9.875538e-01    8.026492e-03
    1.483000e+00   -1.117137e+03    1.523881e+01    9.876688e-01    7.879010e-03
    1.484000e+00   -1.161362e+03    1.769252e+01   -9.863632e-01    2.683124e-02
    1.485000e+00   -1.070497e+03    1.551716e+01   -9.873514e-01    8.213607e-03
    1.486000e+00   -1.114384e+03    1.551979e+01    9.872883e-01    8.105940e-03
    1.487000e+00   -1.142889e+03    1.646841e+01   -9.863072e-01    1.943774e-02
    1.488000e+00   -1.131476e+03    2.290332e+01   -9.786909e-01    7.497637e-02
    1.489000e+00   -1.177491e+03    3.944900e+01    9.190123e-01    2.563124e-01
    1.490000e+00   -1.112126e+03    2.794781e+01    9.650212e-01    1.404060e-01
    1.491000e+00   -1.055715e+03    1.593176e+01    9.869190e-01    8.420600e-03
    1.492000e+00   -1.069691e+03    1.584033e+01    9.868917e-01    8.601049e-03
    1.493000e+00   -1.235342e+03    2.382482e+01   -9.782473e-01    7.038529e-02
    1.494000e+00   -1.083533e+03    1.599114e+01    9.868102e-01    8.665274e-03
    1.495000e+00   -1.232514e+03    1.562520e+01   -9.868382e-01    8.185266e-03
    1.496000e+00   -1.107311e+03    3.271289e+01    9.511042e-01    1.791447e-01
    1.497000e+00   -1.050108e+03    1.571628e+01    9.866474e-01    8.261742e-03
    1.498000e+00   -1.133237e+03    1.589099e+01    9.867316e-01    8.275525e-03
    1.499000e+00   -1.072740e+03    3.498465e+01   -9.412349e-01    2.038016e-01
    1.500000e+00   -1.152278e+03    1.570117e+01   -9.867722e-01    8.135662e-03
    1.501000e+00   -1.094296e+03    1.656720e+01    9.859504e-01    1.260357e-02
    1.502000e+00   -1.160308e+03    2.098252e+01   -9.805035e-01    6.337875e-02
    1.503000e+00   -1.142560e+03    1.613244e+01    9.863278e-01    8.518788e-03
    1.504000e+00   -1.063795e+03    3.369700e+01    9.519624e-01    1.643712e-01
    1.505000e+00   -1.083147e+03    1.638385e+01   -9.861346e-01    8.673625e-03
    1.506000e+00   -1.097230e+03    1.613766e+01    9.862118e-01    8.442723e-03
    1.507000e+00   -1.116192e+03    1.678098e+01    9.858360e-01    1.374274e-02
    1.508000e+00   -1.115958e+03    3.133057e+01    9.590091e-01    1.536184e-01
    1.509000e+00   -1.169651e+03    1.633341e+01   -9.859085e-01    8.568319e-03
    1.510000e+00   -1.182267e+03    3.177486e+01    9.436919e-01    2.230886e-01
    1.511000e+00   -1.145160e+03    1.663790e+01    9.853362e-01    1.184431e-02
    1.512000e+00   -1.162871e+03    1.616377e+01    9.860147e-01    8.507290e-03
    1.513000e+00   -1.169013e+03    1.855917e+01   -9.840133e-01    3.104175e-02
    1.514000e+00   -1.120972e+03    1.655093e+01    9.856124e-01    8.651603e-03
    1.515000e+00   -9.999633e+02    2.135701e+01   -9.798353e-01    6.522010e-02
    1.516000e+00   -1.108871e+03    1.707197e+01    9.849167e-01    1.811562e-02
    1.517000e+00   -1.058684e+03    1.858812e+01    9.839196e-01    3.224827e-02
    1.518000e+00   -1.095003e+03    2.291722e+01   -9.787260e-01    6.659336e-02
    1.519000e+00   -1.197348e+03    3.154222e+01   -9.601593e-01    1.358453e-01
    1.520000e+00   -1.050689e+03    1.674493e+01   -9.853887e-01    8.915329e-03
    1.521000e+00   -1.059425e+03    1.688790e+01    9.852425e-01    8.987415e-03
    1.522000e+00   -1.138509e+03    1.654973e+01    9.853165e-01    8.764624e-03
    1.523000e+00   -1.174837e+03    2.808205e+01   -9.658206e-01    1.234371e-01
