   1.3022534484743755e+02	   4.0816495946936966e+00	   7.2474719925741672e-05	   1.0978567453785113e+01	   6.2895286614324475e-02	
   1.1881874529875688e+02	  -8.0017947506007214e+00	   3.4186114571981931e-06	   1.0962274651194608e+01	   6.3038805134797538e-02	
   1.0841126395871977e+02	  -2.0129206264561997e+01	   6.2043636569937934e-04	   1.0948570561151890e+01	   6.3058575743484599e-02	
   9.8915386823649413e+01	  -1.1225462303051549e+01	   2.5510033588509254e-05	   1.0942034565954577e+01	   6.2977334830942019e-02	
   9.0251265350045074e+01	   6.9238921425038813e-01	  -2.3038960097904258e-04	   1.0929408587924637e+01	   6.3256281589670851e-02	
   8.2346045027413396e+01	  -6.4967759714472040e+00	   9.2225563105764768e-06	   1.0938296138891667e+01	   6.3299297905571025e-02	
   7.5133252762238499e+01	   1.4390409410772462e+00	  -1.5799575312038669e-04	   1.0955687071127885e+01	   6.3275274142543192e-02	
   6.8552237921750432e+01	   3.2548980018249010e+00	   1.6473483032230035e-04	   1.0973466514129409e+01	   6.3222775867440101e-02	
   6.2547662337363541e+01	  -1.5849018640863852e+01	   1.0504574865310791e-04	   1.0957854050169180e+01	   6.3340621152781967e-02	
   5.7069034979346291e+01	  -2.3090359934026985e+01	  -1.9591454542951153e-05	   1.0990735884630231e+01	   6.3401907783180986e-02	
   5.2070287389914490e+01	  -1.3347426952957091e+01	   5.9704549433479710e-04	   1.0971692674529388e+01	   6.3682005926995411e-02	
   4.7509386304666506e+01	  -4.5235409510771163e+00	   4.9585962026220962e-04	   1.1006578433058957e+01	   6.3844737724023742e-02	
   4.3347980204987678e+01	   1.0237547171498983e+01	  -4.9745743246142839e-05	   1.0976168115185356e+01	   6.4052008122605267e-02	
   3.9551076829368320e+01	   7.9390982770173126e+00	   1.2808486578415215e-04	   1.1001926699000000e+01	   6.4197979948937750e-02	
   3.6086748931905397e+01	  -1.1338858822835363e+01	   5.9143941123778398e-04	   1.0965772856434779e+01	   6.4079276545524727e-02	
   3.2925865813782295e+01	  -2.0643642007053376e+01	  -7.3499518197201266e-04	   1.0978805266857600e+01	   6.4248440711222696e-02	
   3.0041848370239318e+01	  -2.0358289827197216e+00	  -3.1093660946506321e-04	   1.0948274020980499e+01	   6.4504484248097196e-02	
   2.7410445593284045e+01	   3.6212637042193121e+00	   9.0487206246270784e-05	   1.0985822195471163e+01	   6.4543411036056264e-02	
   2.5009530650806610e+01	  -1.1774132375570206e+01	   2.8541558355675589e-05	   1.0964684505245220e+01	   6.5117876530182583e-02	
   2.2818914827378293e+01	  -7.2660319278272674e+00	   3.1426649719817706e-04	   1.0964704135212379e+01	   6.5123500224023689e-02	
   2.0820177762206470e+01	  -7.7410130059620332e+00	  -3.7590593046582613e-04	   1.0936515309008442e+01	   6.5220989630771289e-02	
   1.8996512556757729e+01	  -2.8367456140518378e+01	   1.2759021139323922e-04	   1.1015380532248606e+01	   6.5763001799851020e-02	
   1.7332584449596464e+01	   5.1122554290502160e+00	   2.3188926746577857e-04	   1.0970111553906909e+01	   6.6231478854726689e-02	
   1.5814401870069764e+01	  -2.6691997661537856e+00	   4.3922954415967872e-05	   1.1003124049606555e+01	   6.6400771648977050e-02	
   1.4429198786560006e+01	  -1.0407001758469663e+01	  -1.6402111470112599e-06	   1.0923065930374021e+01	   6.6754839996931936e-02	
   1.3165327360000004e+01	  -6.1424839818659640e+00	  -7.2231318558784515e-05	   1.0989780645259845e+01	   6.7127498482806067e-02	
   1.2012160000000000e+01	  -2.3882827850774596e+01	  -1.0323649133091642e-03	   1.0982281981903428e+01	   6.7608825206386849e-02	
   1.0960000000000001e+01	   2.0688378009973540e+00	  -1.3069161590769325e-04	   1.1017523417777799e+01	   6.8442945755392823e-02	
   1.0000000000000000e+01	  -7.0092225939985298e+00	  -5.7271320929608044e-04	   1.1047876999104318e+01	   6.9138752516066923e-02	
   9.1240875912408743e+00	   1.7810294720802111e+00	  -1.4951360806477986e-04	   1.1009301599909982e+01	   6.9426936312938836e-02	
   8.3248974372635711e+00	  -2.9517567259680753e+01	  -6.9552647257136065e-04	   1.1059887531363614e+01	   7.0461805570744954e-02	
   7.5957093405689511e+00	  -2.7885913941417243e+01	  -2.2725050851099519e-05	   1.1013022401868678e+01	   7.1256249391324217e-02	
   6.9303917340957586e+00	  -1.1424941726886154e+01	   4.4865388805511970e-04	   1.1074428462717563e+01	   7.2116049806840346e-02	
   6.3233501223501429e+00	  -3.5198386473180399e+01	  -3.3320390871314332e-04	   1.1086411364422954e+01	   7.3136898167978207e-02	
   5.7694800386406415e+00	  -1.1042768490740171e+01	   3.8808385047068237e-05	   1.1138723241224449e+01	   7.4591496999162746e-02	
   5.2641241228473001e+00	  -3.1147644618476807e+01	   8.7971535343913637e-05	   1.1197685363456484e+01	   7.6244337722430278e-02	
   4.8030329588022811e+00	  -3.4426372864110604e+01	   7.3676651579090079e-04	   1.1243407368282698e+01	   7.7949656027492306e-02	
   4.3823293419728842e+00	  -2.2962055768322198e+01	   1.1208868498086809e-04	   1.1270562737069701e+01	   7.9867292990220592e-02	
   3.9984756769825571e+00	  -1.2742121634804935e+01	  -3.0585423188985789e-04	   1.1385834377125200e+01	   8.1971808565323823e-02	
   3.6482442308235012e+00	  -3.2891547034214334e+01	  -4.0098176742231180e-04	   1.1425741127162146e+01	   8.4488528503455632e-02	
   3.3286899916272819e+00	  -6.2291290293824332e+01	  -1.4788627363524634e-03	   1.1499676212006696e+01	   8.6797994326700656e-02	
   3.0371259047694177e+00	  -3.3162377191290688e+01	   1.0541422691605306e-03	   1.1626039523634375e+01	   9.0499688275980039e-02	
   2.7711002780742859e+00	  -5.4625736611052986e+01	  -7.3618784867010264e-04	   1.1780447970040095e+01	   9.5531854706294439e-02	
   2.5283761661261730e+00	  -5.3503283927273706e+01	   4.3842710481441997e-04	   1.1946831879279403e+01	   1.0021241705451377e-01	
   2.3069125603340992e+00	  -7.0952581418793670e+01	  -7.4658030187347321e-04	   1.2191460917481205e+01	   1.0778672734071790e-01	
   2.1048472265822071e+00	  -6.8394468353123870e+01	   6.2887454147579397e-04	   1.2527408714594015e+01	   1.1345976785981236e-01	
   1.9204810461516488e+00	  -7.2699536960777095e+01	   1.3983683339683336e-03	   1.2803848274165935e+01	   1.2490188139005741e-01	
   1.7522637282405555e+00	  -5.8062599288913745e+01	  -6.6239012454009396e-04	   1.3238256597509475e+01	   1.3935489282515398e-01	
   1.5987807739421125e+00	  -1.0202431144360038e+02	   2.8185069572967346e-03	   1.3772345162867445e+01	   1.6051741811630824e-01	
   1.4587415820639711e+00	  -7.5995770808599573e+01	   7.3824937973165977e-03	   1.4516439815695808e+01	   1.9332115627149257e-01	
   1.3309685967736959e+00	  -1.0633689372268439e+02	  -3.8272046209149651e-03	   1.5345708239397934e+01	   2.4365593569146807e-01	
   1.2143874058154160e+00	  -1.2720148985003109e+02	  -1.8913577810146985e-02	   1.6445892380948077e+01	   3.3220316806644123e-01	
   1.1080177060359635e+00	  -1.4430795912294204e+02	   1.1508975317053678e-02	   1.7739840148823422e+01	   5.0209101064385786e-01	
   1.0109650602517914e+00	  -2.0405349287431349e+02	   2.2981527739489607e-01	   1.6629030496106378e+01	   6.7892177080086680e-01	
   9.2241337614214536e-01	  -2.1888796145256006e+02	  -8.4114654600206695e-01	   1.3101680715947834e+01	   1.1604383734141066e-01	
   8.4161804392531503e-01	  -2.1046623033731524e+02	  -9.2137790609925763e-01	   9.6439292151100613e+00	   5.1417811382602437e-02	
   7.6789967511433854e-01	  -2.0987289632124367e+02	  -9.5561307782416693e-01	   7.3741241869917022e+00	   3.3842417229143065e-02	
   7.0063838970286352e-01	  -2.4007863958346670e+02	  -9.7440833351884182e-01	   5.5368131588574778e+00	   2.2947901955055687e-02	
   6.3926860374348859e-01	  -2.2924788482641782e+02	  -9.8499667928300227e-01	   4.2628039183252673e+00	   1.6054447129098301e-02	
   5.8327427348858440e-01	  -2.5728352838440588e+02	   9.9168167505667515e-01	   3.0940704553003835e+00	   1.0867083787119890e-02	
   5.3218455610272308e-01	  -2.3895240423516117e+02	  -9.7673708237852996e-01	   3.9044361071230953e+00	   1.2443506428136379e-01	
   4.8556985045868883e-01	  -2.5516373234960071e+02	   9.9740716693848896e-01	   1.6622747158471478e+00	   5.7474213604477662e-03	
   4.4303818472508100e-01	  -2.5453591727303234e+02	  -9.9856799752294667e-01	   1.2106708331401512e+00	   3.9226304444902466e-03	
   4.0423192036959943e-01	  -2.5676778502067663e+02	  -9.9928357163133263e-01	   8.3323932857043770e-01	   2.6213083430633721e-03	
   3.6882474486277317e-01	  -2.2284697957182263e+02	  -9.9851935886333731e-01	   1.0158419603797362e+00	   2.3838481070893942e-02	
   3.3651892779450104e-01	  -2.5095027883558092e+02	  -9.9983343259293422e-01	   3.6521106671493575e-01	   1.2380939225886203e-03	
   3.0704281733074906e-01	  -2.3997262919907874e+02	  -9.9991224517038924e-01	   2.7101101478018835e-01	   8.5831089266582140e-04	
   2.8014855595871269e-01	  -2.2898809311919473e+02	  -9.9995999266692925e-01	   1.7657043852351378e-01	   5.9267007806313029e-04	
   2.5560999631269404e-01	  -2.4499484589596779e+02	  -9.9998178337059751e-01	   1.0995756574003414e-01	   3.8580243419543409e-04	
   2.3322079955537772e-01	  -2.5299876504113666e+02	   9.9999547194940885e-01	   5.1920387228684139e-02	   1.8802897529963849e-04	
   2.1279270032424971e-01	  -2.3073288889018423e+02	  -9.3031123563197016e-01	   4.3456994906679931e+00	   2.4713509387819974e-01	
   1.9415392365351250e-01	  -2.3308827463442935e+02	   6.9875457142314434e-01	   7.7944167115367566e+00	   4.3186950234404664e-01	
   1.7714774055977417e-01	  -2.3937382249014058e+02	  -6.1043107848777634e-01	   8.0422500776844039e+00	   4.6084743402329142e-01	
   1.6163115014577936e-01	  -2.5199999919599031e+02	  -9.9999999685933716e-01	   1.2680768385646270e-03	   4.9534251506430740e-06	
   1.4747367714030962e-01	  -2.5100000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.3455627476305621e-01	  -2.2900000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.2277032368891988e-01	  -2.4500000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.1201671869426998e-01	  -2.2000000000000000e+02	   1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.0220503530499084e-01	  -2.5800000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   9.3252769438860253e-02	  -2.4000000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   8.5084643648595110e-02	  -2.4300000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.7631974131929835e-02	  -2.4100000000000000e+02	   1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.0832093186067369e-02	  -2.5100000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   6.4627822250061459e-02	  -2.3800000000000000e+02	   1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   5.8966991104070665e-02	  -2.4000000000000000e+02	   1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   5.3801999182546231e-02	  -2.4300000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   4.9089415312542170e-02	  -2.2300000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   4.4789612511443581e-02	  -2.4700000000000000e+02	  -1.2500000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	
   4.0866434773214944e-02	  -2.0800000000000000e+02	  -3.7500000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	
   3.7286893041254508e-02	  -2.1900000000000000e+02	  -3.7500000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	
   3.4020887811363601e-02	  -2.2800000000000000e+02	   1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   3.1040956032266056e-02	  -2.2200000000000000e+02	   1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   2.8322040175425233e-02	  -2.4500000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   2.5841277532322290e-02	  -2.4500000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   2.3577807967447344e-02	  -2.6100000000000000e+02	   1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   2.1512598510444656e-02	  -2.3000000000000000e+02	   1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.9628283312449500e-02	  -2.4000000000000000e+02	   1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.7909017620848081e-02	  -2.1600000000000000e+02	  -1.2500000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.6340344544569417e-02	  -2.5800000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.4909073489570634e-02	  -2.1300000000000000e+02	  -6.2500000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.3603169242308975e-02	  -2.2300000000000000e+02	   1.2500000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.2411650768530085e-02	  -2.5000000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.1324498876396060e-02	  -2.4500000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.0332571967514652e-02	  -2.2500000000000000e+02	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   9.4275291674403763e-03	  -2.2500000000000000e+02	  -1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   8.6017601892704170e-03	  -2.2000000000000000e+02	  -5.0000000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.8483213405751966e-03	  -2.4400000000000000e+02	   1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.1608771355613091e-03	  -2.1900000000000000e+02	   1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   6.5336470214975460e-03	  -2.0900000000000000e+02	  -2.5000000000000000e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	
   5.9613567714393656e-03	  -2.3800000000000000e+02	   1.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
