#   T                              # phi                           # E
   0.0000000000000000e+00	   1.0000000000000001e-01	   1.2489586804935726e-03	
   2.0095091452076641e-03	   9.9999949524430989e-02	   1.2489837804923463e-03	
   4.0190182904153281e-03	   9.9999798101832016e-02	   1.2490088844419028e-03	
   6.0285274356229922e-03	   9.9999545738441095e-02	   1.2490339920886993e-03	
   8.0380365808306563e-03	   9.9999192440597545e-02	   1.2490591031791775e-03	
   1.8085582306868977e-02	   9.9995912163521189e-02	   1.2491847014112539e-03	
   2.8133128032907299e-02	   9.9990109534168620e-02	   1.2493103477017003e-03	
   3.8180673758945620e-02	   9.9981785458423483e-02	   1.2494360103643175e-03	
   4.8228219484983945e-02	   9.9970940904890476e-02	   1.2495616577366028e-03	
   9.8465948115175547e-02	   9.9878949175157911e-02	   1.2501885595427235e-03	
   1.4870367674536716e-01	   9.9724126570665303e-02	   1.2508103722864942e-03	
   1.9894140537555877e-01	   9.9506663222495767e-02	   1.2514232489169057e-03	
   2.4917913400575037e-01	   9.9226786678002679e-02	   1.2520234668969067e-03	
   5.0036777715670833e-01	   9.6901926499799521e-02	   1.2547287043296455e-03	
   7.5155642030766634e-01	   9.3071166916351408e-02	   1.2567073963874339e-03	
   1.0027450634586244e+00	   8.7799683121375247e-02	   1.2578019331878566e-03	
   1.2539337066095824e+00	   8.1171867453944266e-02	   1.2581649097690661e-03	
   1.6220891883528246e+00	   6.9222262557622538e-02	   1.2584064136015709e-03	
   1.9902446700960668e+00	   5.4949967388112295e-02	   1.2596226982917761e-03	
   2.3584001518393087e+00	   3.8789496994948755e-02	   1.2630855324888010e-03	
   2.7265556335825512e+00	   2.1240741507014806e-02	   1.2695483012269361e-03	
   3.1513774840285294e+00	  -1.6792892714154184e-05	   1.2803513934773862e-03	
   3.5761993344745076e+00	  -2.1444092000051478e-02	   1.2908821871503646e-03	
   4.0010211849204858e+00	  -4.2053702920631562e-02	   1.2978474491950258e-03	
   4.4258430353664640e+00	  -6.0873370193622899e-02	   1.3008345471597930e-03	
   4.8163453667602827e+00	  -7.5805183641673990e-02	   1.3011575661126852e-03	
   5.2068476981541014e+00	  -8.7813571970102186e-02	   1.3011365233338951e-03	
   5.5973500295479202e+00	  -9.6404142425177655e-02	   1.3021862453350113e-03	
   5.9878523609417389e+00	  -1.0126851365025598e-01	   1.3053628459634328e-03	
   6.4007034341556288e+00	  -1.0221008457984385e-01	   1.3108528319321817e-03	
   6.8135545073695178e+00	  -9.8825998484797617e-02	   1.3159986358812451e-03	
   7.2264055805834069e+00	  -9.1282521246329712e-02	   1.3184893553423460e-03	
   7.6392566537972968e+00	  -7.9931107833272425e-02	   1.3186639662723320e-03	
   8.0140146842205340e+00	  -6.6735125802219450e-02	   1.3190608362475484e-03	
   8.3887727146437712e+00	  -5.1206901528805561e-02	   1.3210384763841713e-03	
   8.7635307450670066e+00	  -3.3836492398515258e-02	   1.3257599104679826e-03	
   9.1382887754902438e+00	  -1.5183773874787254e-02	   1.3336321843470452e-03	
   9.5667588061683979e+00	   6.9291118624470634e-03	   1.3454639289009597e-03	
   9.9952288368465503e+00	   2.8899610618460581e-02	   1.3559467456124863e-03	
   1.0423698867524704e+01	   4.9682722363096843e-02	   1.3618795035983283e-03	
   1.0852168898202859e+01	   6.8273117399385935e-02	   1.3636560195572818e-03	
   1.1244332603937593e+01	   8.2577156353592168e-02	   1.3635047837547056e-03	
   1.1636496309672328e+01	   9.3658928233323391e-02	   1.3638692882898384e-03	
   1.2028660015407061e+01	   1.0106485340364968e-01	   1.3658574445528219e-03	
   1.2420823721141796e+01	   1.0454108667242477e-01	   1.3699507094400518e-03	
   1.2838476769406590e+01	   1.0384140067574658e-01	   1.3758911030498997e-03	
   1.3256129817671386e+01	   9.8663570176755713e-02	   1.3806738108256581e-03	
   1.3673782865936182e+01	   8.9247901050792153e-02	   1.3823478832925510e-03	
   1.4091435914200977e+01	   7.6021904597316156e-02	   1.3820835383312260e-03	
   1.4472391864691078e+01	   6.1108204564726605e-02	   1.3830917607439946e-03	
   1.4853347815181181e+01	   4.3963803172355105e-02	   1.3866097763752772e-03	
   1.5234303765671282e+01	   2.5150731387249693e-02	   1.3933452989932623e-03	
   1.5615259716161383e+01	   5.3029511949918007e-03	   1.4029874091848053e-03	
   1.6049006263733851e+01	  -1.7684179124698302e-02	   1.4155231406824285e-03	
   1.6482752811306320e+01	  -4.0011656887542275e-02	   1.4250597051773768e-03	
   1.6916499358878788e+01	  -6.0569318476101100e-02	   1.4290041409595357e-03	
   1.7350245906451256e+01	  -7.8330072500843451e-02	   1.4291631946019574e-03	
   1.7744411339604369e+01	  -9.1282073827161372e-02	   1.4289006892187210e-03	
   1.8138576772757478e+01	  -1.0062787086679738e-01	   1.4303629704992800e-03	
   1.8532742205910587e+01	  -1.0599266316068107e-01	   1.4338620722361677e-03	
   1.8926907639063700e+01	  -1.0721462699535708e-01	   1.4389349825088670e-03	
   1.9352572163781804e+01	  -1.0391093657931288e-01	   1.4448541232162074e-03	
   1.9778236688499909e+01	  -9.5978593728434786e-02	   1.4485621097872648e-03	
   2.0203901213218018e+01	  -8.3773714027029725e-02	   1.4490887403161932e-03	
   2.0629565737936122e+01	  -6.7842119448965760e-02	   1.4489155765284340e-03	
   2.1019429621572126e+01	  -5.0558242620402094e-02	   1.4517697276266340e-03	
   2.1409293505208133e+01	  -3.1295829506092991e-02	   1.4581934958167999e-03	
   2.1799157388844137e+01	  -1.0727141676941623e-02	   1.4677528273778081e-03	
   2.2189021272480140e+01	   1.0404741095107126e-02	   1.4789751482804057e-03	
   2.2629363292729053e+01	   3.3964962719896838e-02	   1.4907004742403176e-03	
   2.3069705312977966e+01	   5.6022412679078225e-02	   1.4975226224083771e-03	
   2.3510047333226879e+01	   7.5419583509073518e-02	   1.4985274442107671e-03	
   2.3950389353475792e+01	   9.1157021934731089e-02	   1.4974914103371725e-03	
   2.4347152367203766e+01	   1.0152920397335592e-01	   1.4984184088511908e-03	
   2.4743915380931739e+01	   1.0784417631288570e-01	   1.5021387556069176e-03	
   2.5140678394659709e+01	   1.0986425218922097e-01	   1.5074283596763723e-03	
   2.5537441408387682e+01	   1.0757151923831870e-01	   1.5127305391904901e-03	
   2.5933437823804478e+01	   1.0114240445684858e-01	   1.5168504034262199e-03	
   2.6329434239221275e+01	   9.0831487477701978e-02	   1.5186163044345572e-03	
   2.6725430654638071e+01	   7.7023120991685290e-02	   1.5186555517962589e-03	
   2.7121427070054867e+01	   6.0227924637674651e-02	   1.5196528661132447e-03	
   2.7518761127731551e+01	   4.0981062395482097e-02	   1.5248423380732014e-03	
   2.7916095185408231e+01	   2.0020047466916803e-02	   1.5339796292081695e-03	
   2.8313429243084915e+01	  -1.8803805697324288e-03	   1.5454242714503397e-03	
   2.8710763300761599e+01	  -2.3879904398258184e-02	   1.5569131053137480e-03	
   2.9139410244285116e+01	  -4.6720318925088912e-02	   1.5663977001266031e-03	
   2.9568057187808634e+01	  -6.7515693894054665e-02	   1.5706717872105138e-03	
   2.9996704131332155e+01	  -8.5219221981601811e-02	   1.5703246817169096e-03	
